nodelist,protein_product_zinc,
29091,1.26E-11,
23014,1.25E-11,
23396,1.25E-11,
117157,1.25E-11,
7629,1.25E-11,
79842,1.25E-11,
6583,1.25E-11,
59286,1.25E-11,
1174,1.25E-11,
4536,1.25E-11,
51530,1.25E-11,
136371,1.25E-11,
23389,1.25E-11,
1527,1.25E-11,
9873,1.25E-11,
23373,1.24E-11,
55819,1.24E-11,
3235,1.24E-11,
159371,1.24E-11,
51659,1.24E-11,
155185,1.24E-11,
124801,1.24E-11,
401,1.24E-11,
51170,1.23E-11,
116071,1.23E-11,
131601,1.23E-11,
131669,1.23E-11,
5678,1.23E-11,
10467,1.23E-11,
80004,1.23E-11,
404552,1.23E-11,
127253,1.23E-11,
26281,1.23E-11,
4607,1.23E-11,
1135,1.23E-11,
84951,1.22E-11,
6992,1.22E-11,
55656,1.22E-11,
90203,1.22E-11,
440163,1.22E-11,
3299,1.22E-11,
1662,1.22E-11,
727851,1.22E-11,
340204,1.22E-11,
89801,1.22E-11,
65991,1.22E-11,
9144,1.22E-11,
26468,1.22E-11,
1043,1.22E-11,
6795,1.22E-11,
22950,1.22E-11,
348180,1.21E-11,
10278,1.21E-11,
93621,1.21E-11,
54458,1.21E-11,
1345,1.21E-11,
6785,1.21E-11,
55623,1.21E-11,
347240,1.21E-11,
145567,1.21E-11,
10424,1.21E-11,
64763,1.21E-11,
65117,1.21E-11,
64168,1.21E-11,
203259,1.21E-11,
121214,1.20E-11,
10725,1.20E-11,
51279,1.20E-11,
727897,1.20E-11,
92960,1.20E-11,
117247,1.20E-11,
64841,1.20E-11,
79832,1.20E-11,
5408,1.20E-11,
114884,1.20E-11,
122481,1.20E-11,
22874,1.20E-11,
4130,1.20E-11,
204219,1.20E-11,
79759,1.20E-11,
92399,1.20E-11,
51257,1.20E-11,
51542,1.20E-11,
4807,1.20E-11,
10150,1.20E-11,
27067,1.20E-11,
256646,1.20E-11,
10924,1.20E-11,
8120,1.20E-11,
6528,1.20E-11,
150483,1.19E-11,
58485,1.19E-11,
389816,1.19E-11,
54549,1.19E-11,
3131,1.19E-11,
2331,1.19E-11,
54839,1.19E-11,
25894,1.19E-11,
8818,1.19E-11,
27091,1.19E-11,
80243,1.19E-11,
285489,1.19E-11,
390535,1.19E-11,
440145,1.19E-11,
3814,1.19E-11,
23551,1.19E-11,
2357,1.18E-11,
8906,1.18E-11,
56648,1.18E-11,
41,1.18E-11,
10602,1.18E-11,
84516,1.18E-11,
84186,1.18E-11,
7355,1.18E-11,
29974,1.18E-11,
81889,1.18E-11,
55028,1.18E-11,
157378,1.18E-11,
55635,1.18E-11,
55857,1.18E-11,
8774,1.18E-11,
80012,1.18E-11,
116092,1.17E-11,
3024,1.17E-11,
26286,1.17E-11,
23426,1.17E-11,
5251,1.17E-11,
7737,1.17E-11,
132158,1.17E-11,
79025,1.17E-11,
9211,1.17E-11,
27306,1.17E-11,
414301,1.17E-11,
342538,1.17E-11,
65094,1.17E-11,
57862,1.17E-11,
2009,1.17E-11,
54958,1.17E-11,
28513,1.17E-11,
85465,1.17E-11,
78994,1.17E-11,
400569,1.17E-11,
51027,1.16E-11,
9658,1.16E-11,
157313,1.16E-11,
2239,1.16E-11,
23469,1.16E-11,
25864,1.16E-11,
63827,1.16E-11,
79177,1.16E-11,
4111,1.16E-11,
58506,1.16E-11,
55040,1.16E-11,
22895,1.16E-11,
79659,1.16E-11,
11082,1.16E-11,
92552,1.16E-11,
91056,1.16E-11,
133619,1.15E-11,
91584,1.15E-11,
10632,1.15E-11,
7779,1.15E-11,
93973,1.15E-11,
55843,1.15E-11,
10486,1.15E-11,
8747,1.15E-11,
7031,1.15E-11,
112849,1.15E-11,
27071,1.15E-11,
5376,1.15E-11,
4982,1.15E-11,
8794,1.15E-11,
9568,1.14E-11,
6658,1.14E-11,
80142,1.14E-11,
84899,1.14E-11,
4850,1.14E-11,
91653,1.14E-11,
4622,1.14E-11,
170463,1.14E-11,
93474,1.14E-11,
353144,1.14E-11,
54861,1.14E-11,
6515,1.14E-11,
1347,1.14E-11,
80264,1.14E-11,
134553,1.14E-11,
55153,1.13E-11,
118426,1.13E-11,
57109,1.13E-11,
10878,1.13E-11,
9317,1.13E-11,
126353,1.13E-11,
23207,1.13E-11,
338692,1.13E-11,
80856,1.13E-11,
347731,1.13E-11,
55847,1.13E-11,
84654,1.13E-11,
55585,1.13E-11,
26020,1.13E-11,
9185,1.13E-11,
165055,1.13E-11,
375757,1.13E-11,
79921,1.12E-11,
83464,1.12E-11,
57182,1.12E-11,
80097,1.12E-11,
10100,1.12E-11,
55340,1.12E-11,
84259,1.12E-11,
55041,1.12E-11,
55007,1.12E-11,
25921,1.12E-11,
51527,1.12E-11,
11005,1.12E-11,
23102,1.12E-11,
353141,1.12E-11,
84665,1.11E-11,
58499,1.11E-11,
23053,1.11E-11,
2918,1.11E-11,
80318,1.11E-11,
6620,1.11E-11,
148281,1.11E-11,
64091,1.11E-11,
29015,1.11E-11,
64398,1.11E-11,
144195,1.11E-11,
27245,1.11E-11,
64421,1.11E-11,
51102,1.11E-11,
8577,1.11E-11,
29954,1.11E-11,
50838,1.11E-11,
284069,1.10E-11,
2556,1.10E-11,
25875,1.10E-11,
57544,1.10E-11,
50863,1.10E-11,
253738,1.10E-11,
8509,1.10E-11,
23035,1.10E-11,
2901,1.10E-11,
91734,1.10E-11,
51393,1.10E-11,
85364,1.10E-11,
7110,1.10E-11,
3125,1.10E-11,
145946,1.10E-11,
27287,1.09E-11,
1850,1.09E-11,
3012,1.09E-11,
85441,1.09E-11,
80207,1.09E-11,
692312,1.09E-11,
84985,1.09E-11,
51182,1.09E-11,
9715,1.09E-11,
64748,1.09E-11,
79993,1.09E-11,
80271,1.08E-11,
116841,1.08E-11,
407,1.08E-11,
401563,1.08E-11,
7554,1.08E-11,
7477,1.08E-11,
146562,1.08E-11,
8698,1.08E-11,
51704,1.08E-11,
54872,1.08E-11,
10330,1.08E-11,
2171,1.08E-11,
54859,1.08E-11,
594855,1.08E-11,
7441,1.07E-11,
9686,1.07E-11,
521,1.07E-11,
151254,1.07E-11,
4618,1.07E-11,
154197,1.07E-11,
130013,1.07E-11,
166979,1.07E-11,
27065,1.07E-11,
3127,1.07E-11,
2649,1.07E-11,
58526,1.07E-11,
58504,1.07E-11,
404734,1.07E-11,
84332,1.07E-11,
7135,1.06E-11,
84952,1.06E-11,
122622,1.06E-11,
58157,1.06E-11,
9970,1.06E-11,
10945,1.06E-11,
92400,1.06E-11,
55024,1.06E-11,
1311,1.06E-11,
3855,1.06E-11,
51105,1.06E-11,
53343,1.06E-11,
21,1.06E-11,
1231,1.05E-11,
10160,1.05E-11,
440699,1.05E-11,
79071,1.05E-11,
116154,1.05E-11,
55906,1.05E-11,
64866,1.05E-11,
5814,1.05E-11,
341208,1.05E-11,
23531,1.05E-11,
154007,1.05E-11,
285848,1.05E-11,
132001,1.05E-11,
51533,1.05E-11,
255027,1.05E-11,
81789,1.05E-11,
2912,1.04E-11,
624,1.04E-11,
51227,1.04E-11,
9771,1.04E-11,
7299,1.04E-11,
26960,1.04E-11,
57545,1.04E-11,
10650,1.04E-11,
8000,1.04E-11,
10885,1.04E-11,
256471,1.04E-11,
5875,1.04E-11,
3381,1.04E-11,
52,1.04E-11,
57180,1.04E-11,
6575,1.04E-11,
55565,1.04E-11,
9904,1.04E-11,
157,1.04E-11,
84173,1.04E-11,
81888,1.04E-11,
54849,1.04E-11,
128239,1.03E-11,
54883,1.03E-11,
3888,1.03E-11,
4015,1.03E-11,
100505741,1.03E-11,
23262,1.03E-11,
79096,1.03E-11,
2204,1.03E-11,
8468,1.03E-11,
4126,1.03E-11,
168374,1.03E-11,
285282,1.02E-11,
9650,1.02E-11,
10906,1.02E-11,
85458,1.02E-11,
79796,1.02E-11,
80333,1.02E-11,
1591,1.02E-11,
386678,1.02E-11,
2998,1.02E-11,
26031,1.01E-11,
269,1.01E-11,
58496,1.01E-11,
29068,1.01E-11,
57691,1.01E-11,
10776,1.01E-11,
515,1.01E-11,
91683,1.01E-11,
151903,1.01E-11,
5452,1.01E-11,
140691,1.01E-11,
84919,1.01E-11,
2862,1.00E-11,
3933,1.00E-11,
3048,1.00E-11,
23471,1.00E-11,
55195,1.00E-11,
1678,1.00E-11,
23152,1.00E-11,
23221,1.00E-11,
8100,1.00E-11,
90353,1.00E-11,
79624,9.99E-12,
7936,9.99E-12,
3804,9.98E-12,
79731,9.98E-12,
81831,9.97E-12,
4594,9.97E-12,
100132074,9.95E-12,
4835,9.94E-12,
54490,9.94E-12,
10907,9.93E-12,
55679,9.93E-12,
2892,9.92E-12,
158067,9.92E-12,
102724631,9.91E-12,
79943,9.91E-12,
84312,9.89E-12,
6838,9.89E-12,
2178,9.87E-12,
7270,9.87E-12,
3375,9.87E-12,
81555,9.86E-12,
65056,9.86E-12,
147746,9.86E-12,
138716,9.86E-12,
51575,9.83E-12,
10090,9.82E-12,
1635,9.82E-12,
84109,9.81E-12,
23072,9.81E-12,
64100,9.80E-12,
285613,9.80E-12,
64374,9.80E-12,
7389,9.79E-12,
116113,9.79E-12,
8436,9.78E-12,
3422,9.77E-12,
3293,9.76E-12,
94137,9.75E-12,
85287,9.74E-12,
80135,9.74E-12,
126792,9.72E-12,
55745,9.71E-12,
5407,9.71E-12,
374378,9.71E-12,
3327,9.71E-12,
253558,9.70E-12,
7464,9.70E-12,
84074,9.69E-12,
4603,9.67E-12,
1798,9.66E-12,
23536,9.66E-12,
283349,9.66E-12,
51397,9.65E-12,
51274,9.65E-12,
6821,9.64E-12,
84058,9.60E-12,
56996,9.60E-12,
3207,9.60E-12,
64856,9.59E-12,
3751,9.57E-12,
196483,9.57E-12,
389203,9.57E-12,
81572,9.56E-12,
51308,9.56E-12,
50512,9.55E-12,
11154,9.55E-12,
25801,9.54E-12,
55561,9.54E-12,
78988,9.54E-12,
9567,9.54E-12,
5630,9.53E-12,
3311,9.53E-12,
946,9.52E-12,
29797,9.51E-12,
345778,9.51E-12,
55247,9.51E-12,
55317,9.51E-12,
64403,9.50E-12,
9034,9.50E-12,
671,9.48E-12,
26094,9.48E-12,
57097,9.48E-12,
55916,9.47E-12,
333932,9.47E-12,
54739,9.47E-12,
4900,9.46E-12,
4978,9.46E-12,
3321,9.46E-12,
283464,9.45E-12,
59269,9.44E-12,
340419,9.44E-12,
283229,9.43E-12,
203100,9.42E-12,
6902,9.42E-12,
5322,9.41E-12,
387338,9.41E-12,
124626,9.40E-12,
4355,9.40E-12,
83844,9.39E-12,
84125,9.39E-12,
64699,9.39E-12,
79709,9.38E-12,
126133,9.38E-12,
81689,9.38E-12,
57146,9.38E-12,
132671,9.36E-12,
6588,9.36E-12,
122060,9.35E-12,
51582,9.34E-12,
91107,9.34E-12,
2972,9.34E-12,
55182,9.33E-12,
339403,9.33E-12,
55809,9.33E-12,
1628,9.33E-12,
283989,9.32E-12,
84552,9.31E-12,
2583,9.31E-12,
57162,9.30E-12,
84316,9.30E-12,
84342,9.30E-12,
57463,9.29E-12,
9162,9.29E-12,
51335,9.29E-12,
80380,9.28E-12,
51101,9.28E-12,
2038,9.28E-12,
11172,9.28E-12,
51205,9.27E-12,
23158,9.27E-12,
83729,9.26E-12,
79088,9.25E-12,
92591,9.24E-12,
203547,9.23E-12,
130617,9.22E-12,
83879,9.21E-12,
91608,9.21E-12,
8513,9.21E-12,
3371,9.20E-12,
55217,9.19E-12,
23301,9.19E-12,
8611,9.18E-12,
56906,9.18E-12,
8636,9.18E-12,
84315,9.18E-12,
3212,9.17E-12,
285367,9.16E-12,
284273,9.16E-12,
146664,9.16E-12,
3508,9.15E-12,
284098,9.15E-12,
29929,9.15E-12,
3758,9.15E-12,
644591,9.14E-12,
51234,9.14E-12,
56896,9.13E-12,
23130,9.13E-12,
54344,9.11E-12,
55716,9.11E-12,
4124,9.11E-12,
26122,9.09E-12,
11234,9.09E-12,
154141,9.08E-12,
130574,9.06E-12,
8404,9.05E-12,
11217,9.04E-12,
25912,9.04E-12,
130340,9.03E-12,
10440,9.03E-12,
56052,9.03E-12,
10476,9.03E-12,
339479,9.02E-12,
784,9.02E-12,
64221,9.02E-12,
29841,9.02E-12,
7692,9.01E-12,
5324,9.01E-12,
55902,9.01E-12,
23406,9.00E-12,
27019,8.98E-12,
60487,8.98E-12,
389812,8.98E-12,
56848,8.97E-12,
116443,8.97E-12,
84851,8.96E-12,
200916,8.96E-12,
84283,8.95E-12,
83539,8.95E-12,
10052,8.95E-12,
2785,8.94E-12,
114818,8.94E-12,
84626,8.92E-12,
58476,8.92E-12,
91304,8.91E-12,
79925,8.90E-12,
114787,8.89E-12,
140685,8.88E-12,
80310,8.88E-12,
22829,8.87E-12,
85329,8.86E-12,
9326,8.85E-12,
55732,8.85E-12,
158763,8.85E-12,
10651,8.85E-12,
10620,8.84E-12,
285855,8.84E-12,
11063,8.84E-12,
221002,8.84E-12,
118788,8.84E-12,
51018,8.83E-12,
386724,8.83E-12,
64064,8.83E-12,
4249,8.82E-12,
9718,8.82E-12,
83460,8.82E-12,
10950,8.81E-12,
474343,8.80E-12,
100303755,8.80E-12,
3234,8.80E-12,
1841,8.79E-12,
55796,8.79E-12,
353274,8.79E-12,
3737,8.79E-12,
8416,8.78E-12,
25957,8.77E-12,
9159,8.76E-12,
85403,8.76E-12,
54509,8.76E-12,
79671,8.75E-12,
84937,8.75E-12,
552900,8.75E-12,
64943,8.75E-12,
9321,8.74E-12,
26291,8.73E-12,
664618,8.72E-12,
2662,8.71E-12,
25837,8.71E-12,
25861,8.70E-12,
11054,8.70E-12,
54851,8.70E-12,
344892,8.69E-12,
2299,8.68E-12,
121793,8.65E-12,
55133,8.65E-12,
51299,8.65E-12,
9540,8.64E-12,
253430,8.63E-12,
290,8.63E-12,
9228,8.63E-12,
9536,8.62E-12,
25975,8.62E-12,
81537,8.62E-12,
55130,8.61E-12,
516,8.61E-12,
57060,8.61E-12,
3226,8.60E-12,
2051,8.59E-12,
27175,8.59E-12,
124944,8.58E-12,
3811,8.56E-12,
1404,8.55E-12,
9886,8.55E-12,
64714,8.55E-12,
57657,8.54E-12,
85450,8.52E-12,
771,8.51E-12,
56987,8.50E-12,
92922,8.49E-12,
200894,8.49E-12,
57642,8.46E-12,
10485,8.45E-12,
169714,8.44E-12,
57631,8.44E-12,
344658,8.44E-12,
26035,8.42E-12,
83546,8.42E-12,
6461,8.41E-12,
150678,8.40E-12,
3887,8.40E-12,
10590,8.40E-12,
84085,8.39E-12,
7368,8.39E-12,
83795,8.38E-12,
84318,8.37E-12,
114131,8.36E-12,
7348,8.36E-12,
8864,8.36E-12,
1583,8.36E-12,
2012,8.35E-12,
28951,8.35E-12,
54922,8.34E-12,
8602,8.34E-12,
56882,8.33E-12,
27102,8.33E-12,
339487,8.33E-12,
65244,8.32E-12,
374403,8.32E-12,
8999,8.32E-12,
27018,8.31E-12,
1106,8.30E-12,
149069,8.29E-12,
26575,8.29E-12,
249,8.29E-12,
27241,8.29E-12,
10723,8.28E-12,
23333,8.28E-12,
3004,8.27E-12,
431705,8.27E-12,
10781,8.26E-12,
163049,8.26E-12,
53358,8.26E-12,
285704,8.25E-12,
399,8.25E-12,
9419,8.24E-12,
6700,8.23E-12,
394,8.23E-12,
55122,8.22E-12,
3805,8.20E-12,
514,8.18E-12,
4285,8.18E-12,
282616,8.18E-12,
4901,8.17E-12,
83983,8.17E-12,
4074,8.16E-12,
2526,8.16E-12,
55603,8.14E-12,
390598,8.14E-12,
57446,8.13E-12,
65980,8.13E-12,
6550,8.13E-12,
145864,8.12E-12,
389362,8.12E-12,
201254,8.10E-12,
78991,8.09E-12,
1783,8.09E-12,
7378,8.08E-12,
8705,8.08E-12,
5026,8.07E-12,
80007,8.06E-12,
94015,8.06E-12,
2585,8.06E-12,
10214,8.05E-12,
29777,8.05E-12,
7084,8.05E-12,
286262,8.05E-12,
79862,8.04E-12,
4756,8.04E-12,
55285,8.04E-12,
5507,8.03E-12,
203111,8.02E-12,
5020,8.02E-12,
2868,8.02E-12,
222663,8.01E-12,
7439,8.01E-12,
135138,8.01E-12,
3033,8.01E-12,
85444,8.01E-12,
79823,8.00E-12,
1046,8.00E-12,
221687,8.00E-12,
124460,7.98E-12,
4671,7.97E-12,
6610,7.97E-12,
9842,7.97E-12,
51700,7.96E-12,
257202,7.95E-12,
114984,7.94E-12,
7918,7.91E-12,
4049,7.91E-12,
54884,7.90E-12,
29071,7.90E-12,
26063,7.90E-12,
283635,7.89E-12,
1519,7.88E-12,
221806,7.88E-12,
3549,7.88E-12,
11000,7.87E-12,
353332,7.87E-12,
27156,7.85E-12,
285362,7.84E-12,
85395,7.83E-12,
676,7.83E-12,
55676,7.82E-12,
5367,7.82E-12,
127495,7.81E-12,
353134,7.81E-12,
338599,7.81E-12,
79730,7.80E-12,
386672,7.79E-12,
57718,7.79E-12,
79414,7.79E-12,
84894,7.77E-12,
55300,7.77E-12,
3628,7.77E-12,
53373,7.77E-12,
56901,7.76E-12,
83692,7.76E-12,
100132476,7.76E-12,
5502,7.76E-12,
54475,7.76E-12,
79778,7.75E-12,
83693,7.74E-12,
51702,7.74E-12,
9832,7.73E-12,
80221,7.73E-12,
401541,7.73E-12,
84066,7.73E-12,
22928,7.73E-12,
89958,7.72E-12,
83992,7.71E-12,
84720,7.71E-12,
27133,7.70E-12,
728689,7.70E-12,
1757,7.69E-12,
114785,7.68E-12,
196463,7.67E-12,
137362,7.66E-12,
155435,7.66E-12,
162461,7.66E-12,
55015,7.65E-12,
774,7.65E-12,
149473,7.64E-12,
2954,7.64E-12,
2350,7.63E-12,
390916,7.63E-12,
28965,7.62E-12,
10750,7.61E-12,
145389,7.61E-12,
2444,7.60E-12,
8913,7.60E-12,
23300,7.60E-12,
317781,7.59E-12,
51004,7.58E-12,
26824,7.58E-12,
92736,7.58E-12,
79954,7.58E-12,
26233,7.58E-12,
8022,7.57E-12,
84440,7.57E-12,
158800,7.56E-12,
28511,7.56E-12,
50489,7.56E-12,
29893,7.55E-12,
87769,7.54E-12,
129521,7.54E-12,
79961,7.54E-12,
2788,7.53E-12,
57035,7.53E-12,
8909,7.53E-12,
22807,7.53E-12,
23355,7.52E-12,
643314,7.52E-12,
768211,7.51E-12,
80108,7.51E-12,
81533,7.50E-12,
57140,7.48E-12,
54505,7.48E-12,
55296,7.45E-12,
971,7.45E-12,
57325,7.45E-12,
128344,7.45E-12,
819,7.44E-12,
10141,7.44E-12,
9229,7.44E-12,
6650,7.43E-12,
100131997,7.43E-12,
93144,7.43E-12,
10085,7.43E-12,
9883,7.43E-12,
343069,7.42E-12,
100316904,7.42E-12,
79912,7.39E-12,
81617,7.39E-12,
9652,7.39E-12,
148523,7.38E-12,
55320,7.38E-12,
23041,7.37E-12,
126006,7.36E-12,
56905,7.35E-12,
340385,7.35E-12,
5228,7.34E-12,
254102,7.34E-12,
762,7.34E-12,
10321,7.33E-12,
55863,7.33E-12,
5068,7.33E-12,
91408,7.32E-12,
27123,7.32E-12,
55227,7.31E-12,
85313,7.31E-12,
84988,7.31E-12,
8935,7.30E-12,
54802,7.30E-12,
9790,7.30E-12,
114299,7.30E-12,
255043,7.29E-12,
83538,7.28E-12,
7252,7.27E-12,
149175,7.26E-12,
54896,7.26E-12,
10148,7.25E-12,
163732,7.24E-12,
26273,7.24E-12,
84224,7.24E-12,
54097,7.23E-12,
1160,7.23E-12,
9562,7.22E-12,
79586,7.21E-12,
10608,7.20E-12,
653499,7.20E-12,
779,7.19E-12,
90639,7.18E-12,
7544,7.18E-12,
440915,7.18E-12,
23316,7.18E-12,
1638,7.15E-12,
4081,7.15E-12,
50801,7.14E-12,
414157,7.13E-12,
11176,7.13E-12,
10180,7.13E-12,
23431,7.12E-12,
5924,7.11E-12,
55680,7.11E-12,
54853,7.11E-12,
84836,7.11E-12,
4336,7.11E-12,
59350,7.09E-12,
23179,7.09E-12,
27124,7.09E-12,
6123,7.09E-12,
1615,7.09E-12,
8997,7.08E-12,
6769,7.07E-12,
133418,7.06E-12,
113510,7.06E-12,
54899,7.06E-12,
8572,7.06E-12,
90665,7.06E-12,
114804,7.06E-12,
56992,7.05E-12,
266812,7.04E-12,
2938,7.04E-12,
80128,7.04E-12,
122011,7.04E-12,
57716,7.03E-12,
57179,7.02E-12,
6988,7.02E-12,
57731,7.02E-12,
9363,7.01E-12,
63940,7.01E-12,
361,7.00E-12,
2529,7.00E-12,
148932,7.00E-12,
10390,6.99E-12,
120071,6.99E-12,
9215,6.99E-12,
85027,6.98E-12,
1233,6.98E-12,
51352,6.98E-12,
6002,6.97E-12,
283377,6.97E-12,
8836,6.97E-12,
79698,6.96E-12,
5096,6.94E-12,
90226,6.93E-12,
60678,6.93E-12,
10428,6.92E-12,
57176,6.92E-12,
4293,6.91E-12,
23132,6.91E-12,
10110,6.91E-12,
54700,6.90E-12,
65982,6.90E-12,
788,6.89E-12,
57696,6.89E-12,
157769,6.89E-12,
4016,6.88E-12,
147111,6.87E-12,
10929,6.87E-12,
10245,6.86E-12,
27085,6.84E-12,
3352,6.84E-12,
55038,6.84E-12,
60436,6.84E-12,
8479,6.83E-12,
90987,6.83E-12,
60312,6.82E-12,
91942,6.82E-12,
57478,6.81E-12,
65985,6.80E-12,
9761,6.79E-12,
201931,6.78E-12,
9849,6.78E-12,
9502,6.78E-12,
26205,6.78E-12,
84947,6.77E-12,
65988,6.77E-12,
22822,6.77E-12,
114960,6.77E-12,
245812,6.76E-12,
54892,6.75E-12,
6990,6.75E-12,
93979,6.74E-12,
54093,6.74E-12,
79090,6.74E-12,
11201,6.73E-12,
84889,6.73E-12,
11069,6.73E-12,
1573,6.72E-12,
4586,6.72E-12,
255967,6.71E-12,
80305,6.71E-12,
93643,6.71E-12,
55839,6.71E-12,
22879,6.70E-12,
79755,6.70E-12,
80201,6.69E-12,
5999,6.69E-12,
4515,6.68E-12,
79901,6.68E-12,
51118,6.67E-12,
54596,6.66E-12,
4513,6.66E-12,
5193,6.66E-12,
8718,6.65E-12,
64343,6.65E-12,
1473,6.63E-12,
100124700,6.63E-12,
51728,6.62E-12,
128312,6.62E-12,
23609,6.61E-12,
10489,6.60E-12,
5287,6.60E-12,
64393,6.60E-12,
203260,6.60E-12,
2864,6.60E-12,
57509,6.59E-12,
442117,6.59E-12,
28966,6.59E-12,
9075,6.58E-12,
1843,6.57E-12,
9730,6.57E-12,
60370,6.57E-12,
9724,6.55E-12,
84969,6.55E-12,
1995,6.54E-12,
286749,6.54E-12,
54503,6.53E-12,
3439,6.53E-12,
286016,6.53E-12,
84532,6.53E-12,
115098,6.53E-12,
89874,6.52E-12,
9015,6.52E-12,
5549,6.52E-12,
151963,6.52E-12,
390637,6.51E-12,
92014,6.51E-12,
51458,6.51E-12,
57406,6.51E-12,
3782,6.51E-12,
55273,6.51E-12,
9278,6.50E-12,
54554,6.50E-12,
56121,6.50E-12,
54497,6.50E-12,
23036,6.49E-12,
6489,6.49E-12,
5257,6.49E-12,
85865,6.48E-12,
84306,6.48E-12,
9824,6.47E-12,
389741,6.47E-12,
284352,6.47E-12,
23038,6.47E-12,
55129,6.46E-12,
25888,6.46E-12,
3821,6.45E-12,
7866,6.45E-12,
8992,6.44E-12,
63897,6.44E-12,
11085,6.44E-12,
373509,6.44E-12,
55739,6.43E-12,
9653,6.43E-12,
140461,6.41E-12,
79669,6.41E-12,
7763,6.41E-12,
23362,6.40E-12,
150274,6.40E-12,
941,6.40E-12,
80775,6.40E-12,
283807,6.39E-12,
6582,6.38E-12,
374355,6.38E-12,
220766,6.38E-12,
8337,6.37E-12,
201633,6.36E-12,
26503,6.35E-12,
6906,6.35E-12,
63943,6.35E-12,
746,6.35E-12,
80022,6.35E-12,
54855,6.35E-12,
80319,6.34E-12,
55082,6.34E-12,
338872,6.33E-12,
49,6.33E-12,
8775,6.33E-12,
55785,6.33E-12,
25870,6.32E-12,
54901,6.32E-12,
9721,6.32E-12,
1734,6.32E-12,
57136,6.32E-12,
1823,6.32E-12,
79716,6.31E-12,
55012,6.31E-12,
23008,6.31E-12,
6617,6.30E-12,
115752,6.30E-12,
164127,6.30E-12,
81285,6.29E-12,
10998,6.28E-12,
84976,6.28E-12,
55884,6.27E-12,
165,6.27E-12,
55610,6.27E-12,
285761,6.26E-12,
8908,6.26E-12,
11155,6.26E-12,
11037,6.25E-12,
50626,6.25E-12,
7142,6.25E-12,
2814,6.25E-12,
26509,6.24E-12,
9640,6.24E-12,
9697,6.23E-12,
55026,6.23E-12,
79572,6.22E-12,
435,6.21E-12,
285622,6.21E-12,
11319,6.19E-12,
55510,6.19E-12,
10926,6.18E-12,
3766,6.17E-12,
343099,6.16E-12,
127700,6.16E-12,
10218,6.15E-12,
23325,6.15E-12,
212,6.15E-12,
3620,6.15E-12,
80019,6.14E-12,
84337,6.14E-12,
147179,6.13E-12,
10418,6.13E-12,
56925,6.12E-12,
83606,6.12E-12,
3895,6.11E-12,
29953,6.11E-12,
51314,6.10E-12,
64434,6.10E-12,
339761,6.10E-12,
9167,6.10E-12,
84808,6.09E-12,
10019,6.08E-12,
7371,6.07E-12,
64648,6.06E-12,
64663,6.06E-12,
8515,6.06E-12,
94031,6.06E-12,
146223,6.05E-12,
27433,6.05E-12,
79724,6.05E-12,
100271849,6.04E-12,
55638,6.04E-12,
4617,6.04E-12,
55652,6.04E-12,
55132,6.04E-12,
63935,6.04E-12,
64319,6.03E-12,
340371,6.01E-12,
6782,5.99E-12,
84240,5.98E-12,
1293,5.98E-12,
127247,5.98E-12,
5326,5.97E-12,
7504,5.96E-12,
64098,5.96E-12,
91526,5.96E-12,
63035,5.95E-12,
80270,5.94E-12,
171024,5.94E-12,
79956,5.94E-12,
339230,5.93E-12,
51348,5.93E-12,
399979,5.92E-12,
64921,5.92E-12,
389677,5.91E-12,
10882,5.91E-12,
23285,5.91E-12,
54545,5.91E-12,
80772,5.91E-12,
56999,5.91E-12,
8510,5.90E-12,
90701,5.90E-12,
2532,5.90E-12,
55209,5.90E-12,
11216,5.89E-12,
4539,5.89E-12,
3120,5.89E-12,
22873,5.88E-12,
144402,5.88E-12,
158158,5.88E-12,
3781,5.88E-12,
2044,5.87E-12,
134147,5.87E-12,
9205,5.87E-12,
55213,5.87E-12,
3140,5.87E-12,
686,5.86E-12,
283576,5.86E-12,
54457,5.86E-12,
51528,5.85E-12,
2251,5.84E-12,
81793,5.84E-12,
60682,5.84E-12,
64577,5.84E-12,
1266,5.84E-12,
283450,5.84E-12,
51032,5.83E-12,
23505,5.83E-12,
57683,5.82E-12,
7367,5.82E-12,
125476,5.82E-12,
5239,5.82E-12,
79917,5.81E-12,
93624,5.81E-12,
1349,5.80E-12,
55347,5.79E-12,
57449,5.79E-12,
53838,5.79E-12,
10579,5.78E-12,
10107,5.78E-12,
202915,5.78E-12,
176,5.77E-12,
25897,5.77E-12,
50484,5.77E-12,
131544,5.77E-12,
1375,5.77E-12,
50619,5.76E-12,
267010,5.75E-12,
55670,5.75E-12,
57198,5.75E-12,
153328,5.75E-12,
4360,5.74E-12,
5992,5.74E-12,
148423,5.74E-12,
80222,5.73E-12,
6442,5.73E-12,
254187,5.73E-12,
55777,5.72E-12,
55578,5.72E-12,
3177,5.71E-12,
10911,5.71E-12,
84264,5.70E-12,
83642,5.70E-12,
494514,5.69E-12,
9283,5.69E-12,
25809,5.68E-12,
23269,5.68E-12,
1181,5.68E-12,
28986,5.68E-12,
55191,5.68E-12,
254531,5.68E-12,
257160,5.67E-12,
79080,5.66E-12,
9628,5.66E-12,
92935,5.66E-12,
9348,5.65E-12,
79719,5.65E-12,
51294,5.65E-12,
57558,5.64E-12,
79989,5.64E-12,
282617,5.64E-12,
54988,5.63E-12,
696,5.63E-12,
8225,5.63E-12,
10195,5.62E-12,
