nodelist,protein_product_glut,
342909,2.77E-13,
116379,2.77E-13,
4295,2.76E-13,
200403,2.75E-13,
5922,2.75E-13,
10904,2.75E-13,
2703,2.75E-13,
7120,2.75E-13,
4324,2.74E-13,
2016,2.74E-13,
100527963,2.74E-13,
220164,2.74E-13,
57458,2.74E-13,
129804,2.74E-13,
3823,2.73E-13,
286133,2.73E-13,
168002,2.73E-13,
8492,2.73E-13,
51020,2.72E-13,
22881,2.71E-13,
3443,2.71E-13,
143279,2.71E-13,
9673,2.71E-13,
283897,2.71E-13,
100529264,2.70E-13,
10233,2.70E-13,
54943,2.70E-13,
342184,2.69E-13,
388387,2.69E-13,
6289,2.69E-13,
139324,2.68E-13,
90990,2.68E-13,
5309,2.68E-13,
9547,2.68E-13,
388536,2.68E-13,
56141,2.67E-13,
260294,2.67E-13,
1427,2.66E-13,
284992,2.66E-13,
2635,2.65E-13,
359710,2.65E-13,
133015,2.65E-13,
90693,2.64E-13,
54777,2.63E-13,
5132,2.63E-13,
267004,2.62E-13,
84833,2.61E-13,
285268,2.61E-13,
794,2.61E-13,
92283,2.61E-13,
441400,2.60E-13,
92346,2.60E-13,
168400,2.59E-13,
9489,2.59E-13,
348793,2.59E-13,
9635,2.58E-13,
151742,2.58E-13,
146279,2.58E-13,
54480,2.57E-13,
8612,2.57E-13,
387569,2.57E-13,
142683,2.56E-13,
9481,2.55E-13,
2921,2.55E-13,
84071,2.55E-13,
65243,2.54E-13,
10251,2.54E-13,
65987,2.54E-13,
221749,2.54E-13,
83416,2.54E-13,
644150,2.53E-13,
6656,2.53E-13,
445815,2.53E-13,
79739,2.53E-13,
100533105,2.53E-13,
200765,2.53E-13,
80336,2.53E-13,
6508,2.53E-13,
23761,2.52E-13,
55336,2.52E-13,
54558,2.52E-13,
2939,2.50E-13,
55793,2.50E-13,
28620,2.49E-13,
53354,2.49E-13,
55786,2.49E-13,
55243,2.49E-13,
8076,2.48E-13,
653808,2.48E-13,
150379,2.48E-13,
54529,2.48E-13,
257415,2.48E-13,
83884,2.48E-13,
1580,2.48E-13,
6572,2.47E-13,
246213,2.47E-13,
83955,2.47E-13,
80345,2.47E-13,
56102,2.47E-13,
10608,2.47E-13,
57663,2.47E-13,
25893,2.47E-13,
81849,2.46E-13,
56344,2.46E-13,
6474,2.45E-13,
164684,2.45E-13,
645432,2.44E-13,
10842,2.44E-13,
55266,2.43E-13,
146894,2.43E-13,
90834,2.43E-13,
51252,2.42E-13,
4207,2.42E-13,
1014,2.42E-13,
27164,2.42E-13,
55230,2.41E-13,
440822,2.41E-13,
56606,2.41E-13,
54857,2.41E-13,
57688,2.41E-13,
56917,2.41E-13,
80110,2.40E-13,
55039,2.40E-13,
136227,2.39E-13,
285533,2.39E-13,
160857,2.39E-13,
29951,2.39E-13,
55893,2.39E-13,
1735,2.39E-13,
148206,2.38E-13,
119016,2.38E-13,
84677,2.37E-13,
92999,2.37E-13,
402643,2.37E-13,
2570,2.37E-13,
416,2.37E-13,
29842,2.36E-13,
144132,2.36E-13,
56122,2.36E-13,
221527,2.36E-13,
64478,2.35E-13,
134549,2.35E-13,
51305,2.35E-13,
3283,2.35E-13,
677767,2.34E-13,
22989,2.34E-13,
84542,2.33E-13,
340156,2.33E-13,
10003,2.33E-13,
6690,2.33E-13,
84448,2.33E-13,
55972,2.31E-13,
89849,2.31E-13,
56138,2.31E-13,
245806,2.31E-13,
114908,2.31E-13,
137735,2.30E-13,
6703,2.30E-13,
91574,2.30E-13,
342510,2.29E-13,
201255,2.29E-13,
80216,2.29E-13,
161835,2.29E-13,
56729,2.28E-13,
28299,2.28E-13,
162963,2.27E-13,
726,2.27E-13,
5616,2.27E-13,
728343,2.26E-13,
623,2.26E-13,
121506,2.26E-13,
22798,2.24E-13,
100132406,2.24E-13,
54754,2.24E-13,
132625,2.24E-13,
222696,2.24E-13,
4951,2.24E-13,
8293,2.24E-13,
158135,2.24E-13,
118461,2.23E-13,
283463,2.23E-13,
166929,2.23E-13,
53346,2.23E-13,
7556,2.22E-13,
400591,2.22E-13,
79893,2.22E-13,
56126,2.22E-13,
85460,2.21E-13,
1805,2.21E-13,
54768,2.21E-13,
79573,2.21E-13,
3788,2.20E-13,
253190,2.20E-13,
84926,2.19E-13,
9398,2.19E-13,
85293,2.19E-13,
5274,2.19E-13,
3017,2.19E-13,
1747,2.19E-13,
11131,2.18E-13,
10357,2.18E-13,
5346,2.18E-13,
1133,2.18E-13,
9515,2.18E-13,
759,2.17E-13,
57493,2.17E-13,
8403,2.17E-13,
25914,2.17E-13,
205327,2.17E-13,
83543,2.16E-13,
7783,2.16E-13,
54807,2.15E-13,
4489,2.15E-13,
55064,2.15E-13,
79626,2.14E-13,
285074,2.13E-13,
85442,2.13E-13,
1117,2.13E-13,
2488,2.13E-13,
50810,2.13E-13,
8603,2.13E-13,
11182,2.13E-13,
84968,2.12E-13,
493911,2.12E-13,
270,2.12E-13,
8745,2.12E-13,
439935,2.11E-13,
113402,2.11E-13,
7712,2.11E-13,
393,2.10E-13,
26748,2.10E-13,
26749,2.10E-13,
729428,2.10E-13,
134957,2.10E-13,
9187,2.10E-13,
8933,2.09E-13,
534,2.09E-13,
2018,2.09E-13,
6756,2.09E-13,
339416,2.09E-13,
23245,2.09E-13,
6055,2.09E-13,
79987,2.09E-13,
148014,2.09E-13,
221044,2.09E-13,
6706,2.09E-13,
8369,2.08E-13,
728911,2.08E-13,
125997,2.08E-13,
58475,2.07E-13,
5680,2.07E-13,
51526,2.07E-13,
54796,2.07E-13,
11238,2.07E-13,
100653323,2.06E-13,
91179,2.06E-13,
57167,2.06E-13,
57595,2.05E-13,
57569,2.05E-13,
285180,2.04E-13,
727837,2.03E-13,
29035,2.03E-13,
201895,2.03E-13,
54848,2.02E-13,
57102,2.02E-13,
83439,2.02E-13,
9331,2.00E-13,
4883,2.00E-13,
84320,2.00E-13,
94032,1.99E-13,
10326,1.99E-13,
51006,1.99E-13,
114815,1.99E-13,
922,1.98E-13,
54482,1.98E-13,
126695,1.98E-13,
6029,1.98E-13,
164395,1.97E-13,
221613,1.97E-13,
7425,1.97E-13,
23200,1.97E-13,
337879,1.97E-13,
84696,1.97E-13,
388335,1.96E-13,
83447,1.96E-13,
115650,1.95E-13,
2543,1.95E-13,
54985,1.95E-13,
93082,1.95E-13,
140680,1.94E-13,
28396,1.93E-13,
84465,1.93E-13,
84767,1.93E-13,
28234,1.93E-13,
23129,1.93E-13,
100272147,1.93E-13,
126382,1.92E-13,
93109,1.92E-13,
129881,1.92E-13,
79161,1.92E-13,
133022,1.92E-13,
125875,1.92E-13,
91664,1.92E-13,
79947,1.92E-13,
123263,1.92E-13,
7768,1.91E-13,
22921,1.91E-13,
84750,1.91E-13,
83872,1.91E-13,
113220,1.90E-13,
148137,1.90E-13,
79792,1.90E-13,
160897,1.90E-13,
2845,1.90E-13,
26049,1.90E-13,
5673,1.89E-13,
9576,1.89E-13,
10745,1.89E-13,
317772,1.89E-13,
27127,1.88E-13,
3338,1.88E-13,
221960,1.88E-13,
79658,1.87E-13,
9889,1.87E-13,
163351,1.87E-13,
83394,1.87E-13,
3266,1.87E-13,
51226,1.86E-13,
126364,1.86E-13,
121643,1.86E-13,
4276,1.86E-13,
286097,1.86E-13,
132204,1.85E-13,
338412,1.85E-13,
5016,1.84E-13,
23766,1.84E-13,
1417,1.84E-13,
340543,1.84E-13,
23040,1.84E-13,
140688,1.83E-13,
150383,1.83E-13,
140432,1.83E-13,
25770,1.83E-13,
83857,1.83E-13,
206412,1.83E-13,
402682,1.83E-13,
728116,1.82E-13,
80896,1.82E-13,
7739,1.82E-13,
55179,1.82E-13,
83887,1.81E-13,
127540,1.81E-13,
154214,1.81E-13,
7404,1.81E-13,
3816,1.80E-13,
199777,1.80E-13,
146712,1.80E-13,
7762,1.80E-13,
934,1.80E-13,
140469,1.80E-13,
146862,1.80E-13,
220359,1.79E-13,
9617,1.79E-13,
201176,1.79E-13,
150223,1.78E-13,
5638,1.78E-13,
8911,1.78E-13,
1007,1.78E-13,
7637,1.78E-13,
91893,1.77E-13,
4974,1.77E-13,
147686,1.77E-13,
417,1.77E-13,
442038,1.76E-13,
64582,1.76E-13,
100129271,1.76E-13,
645121,1.76E-13,
140467,1.76E-13,
126282,1.76E-13,
339231,1.76E-13,
79744,1.75E-13,
28231,1.74E-13,
162333,1.74E-13,
94115,1.74E-13,
400745,1.74E-13,
283358,1.74E-13,
3446,1.74E-13,
162681,1.74E-13,
4248,1.74E-13,
283234,1.74E-13,
339983,1.73E-13,
10804,1.73E-13,
360030,1.73E-13,
93134,1.73E-13,
641293,1.73E-13,
729402,1.73E-13,
219844,1.73E-13,
219790,1.73E-13,
763,1.72E-13,
286151,1.72E-13,
23539,1.72E-13,
157869,1.72E-13,
9127,1.72E-13,
51710,1.72E-13,
219899,1.71E-13,
84134,1.71E-13,
11320,1.71E-13,
115560,1.71E-13,
388122,1.70E-13,
284393,1.70E-13,
123036,1.70E-13,
51174,1.70E-13,
79646,1.70E-13,
4326,1.69E-13,
22865,1.69E-13,
56676,1.69E-13,
5731,1.69E-13,
729611,1.68E-13,
5626,1.67E-13,
79969,1.67E-13,
54494,1.67E-13,
203447,1.67E-13,
57494,1.66E-13,
6965,1.66E-13,
54936,1.66E-13,
644890,1.65E-13,
56142,1.65E-13,
6744,1.65E-13,
23520,1.65E-13,
139793,1.65E-13,
7730,1.65E-13,
253650,1.64E-13,
400673,1.64E-13,
284325,1.63E-13,
3538,1.63E-13,
55855,1.63E-13,
404636,1.63E-13,
259240,1.63E-13,
644903,1.63E-13,
79686,1.62E-13,
730,1.62E-13,
729092,1.62E-13,
139065,1.62E-13,
144406,1.62E-13,
8406,1.62E-13,
26027,1.62E-13,
166614,1.62E-13,
146849,1.61E-13,
439921,1.61E-13,
26820,1.61E-13,
55892,1.61E-13,
53831,1.61E-13,
10290,1.61E-13,
57338,1.60E-13,
64224,1.60E-13,
23261,1.59E-13,
154467,1.59E-13,
3237,1.59E-13,
54619,1.59E-13,
6492,1.58E-13,
81614,1.58E-13,
8082,1.58E-13,
79006,1.58E-13,
9934,1.58E-13,
257169,1.58E-13,
25763,1.58E-13,
79752,1.58E-13,
84536,1.57E-13,
146310,1.57E-13,
197407,1.57E-13,
89792,1.56E-13,
220002,1.56E-13,
112597,1.56E-13,
541471,1.56E-13,
145483,1.56E-13,
58495,1.55E-13,
402415,1.55E-13,
124602,1.55E-13,
85026,1.55E-13,
221400,1.55E-13,
255104,1.55E-13,
284805,1.55E-13,
5612,1.54E-13,
91894,1.54E-13,
50818,1.54E-13,
64344,1.54E-13,
401647,1.54E-13,
85362,1.53E-13,
5897,1.53E-13,
257407,1.52E-13,
129642,1.52E-13,
1303,1.52E-13,
114904,1.52E-13,
51237,1.52E-13,
140825,1.51E-13,
341359,1.51E-13,
149708,1.51E-13,
57157,1.50E-13,
91612,1.50E-13,
84684,1.50E-13,
126017,1.49E-13,
285231,1.49E-13,
2145,1.48E-13,
149224,1.48E-13,
26261,1.47E-13,
64180,1.47E-13,
10718,1.47E-13,
285671,1.47E-13,
5669,1.46E-13,
3750,1.46E-13,
79986,1.46E-13,
23015,1.46E-13,
27180,1.45E-13,
5017,1.45E-13,
7625,1.45E-13,
23566,1.44E-13,
9214,1.44E-13,
4677,1.44E-13,
283927,1.44E-13,
408029,1.44E-13,
169166,1.44E-13,
9900,1.43E-13,
8224,1.43E-13,
282890,1.43E-13,
10322,1.43E-13,
11039,1.43E-13,
3046,1.42E-13,
7441,1.42E-13,
777,1.42E-13,
3903,1.42E-13,
389435,1.42E-13,
391104,1.41E-13,
3537,1.41E-13,
84000,1.41E-13,
202459,1.41E-13,
121512,1.41E-13,
7047,1.41E-13,
55108,1.41E-13,
7733,1.41E-13,
219402,1.40E-13,
54834,1.40E-13,
140886,1.40E-13,
353288,1.39E-13,
162605,1.39E-13,
79822,1.39E-13,
5078,1.39E-13,
2667,1.39E-13,
93517,1.39E-13,
60598,1.39E-13,
4815,1.39E-13,
90011,1.39E-13,
100287399,1.38E-13,
54863,1.38E-13,
259232,1.38E-13,
3396,1.38E-13,
152815,1.38E-13,
343521,1.37E-13,
441362,1.37E-13,
51239,1.37E-13,
127294,1.37E-13,
64864,1.37E-13,
55228,1.36E-13,
91283,1.36E-13,
131831,1.36E-13,
7745,1.36E-13,
116832,1.36E-13,
219348,1.36E-13,
64131,1.36E-13,
11250,1.36E-13,
56164,1.36E-13,
56124,1.36E-13,
9823,1.35E-13,
124222,1.35E-13,
92856,1.35E-13,
283659,1.34E-13,
11257,1.34E-13,
56884,1.34E-13,
728970,1.33E-13,
81575,1.33E-13,
93058,1.33E-13,
55691,1.33E-13,
100131971,1.33E-13,
23554,1.32E-13,
115703,1.32E-13,
8331,1.32E-13,
285025,1.31E-13,
440258,1.31E-13,
55196,1.31E-13,
57475,1.30E-13,
28815,1.30E-13,
153020,1.30E-13,
142679,1.30E-13,
100131096,1.29E-13,
28,1.29E-13,
28442,1.29E-13,
8578,1.29E-13,
162993,1.29E-13,
5456,1.29E-13,
441241,1.28E-13,
51603,1.28E-13,
400720,1.28E-13,
6017,1.28E-13,
728194,1.28E-13,
80011,1.27E-13,
129025,1.27E-13,
394261,1.27E-13,
1521,1.27E-13,
2328,1.27E-13,
148113,1.27E-13,
359845,1.27E-13,
353116,1.26E-13,
51279,1.26E-13,
4663,1.26E-13,
253639,1.26E-13,
55137,1.26E-13,
5651,1.26E-13,
5281,1.25E-13,
353267,1.25E-13,
161829,1.25E-13,
128346,1.24E-13,
79838,1.24E-13,
163154,1.24E-13,
90557,1.24E-13,
118611,1.24E-13,
80129,1.24E-13,
130106,1.24E-13,
1486,1.23E-13,
8647,1.23E-13,
3803,1.23E-13,
1185,1.22E-13,
51475,1.22E-13,
58492,1.22E-13,
56656,1.22E-13,
4636,1.22E-13,
4033,1.22E-13,
128153,1.21E-13,
441519,1.20E-13,
135932,1.20E-13,
1539,1.19E-13,
112487,1.19E-13,
60686,1.18E-13,
22982,1.18E-13,
926,1.18E-13,
6435,1.18E-13,
54432,1.18E-13,
285190,1.18E-13,
57650,1.18E-13,
6539,1.18E-13,
729540,1.18E-13,
164091,1.18E-13,
6359,1.17E-13,
51402,1.17E-13,
347918,1.16E-13,
2134,1.16E-13,
54510,1.16E-13,
152831,1.16E-13,
256380,1.16E-13,
51442,1.16E-13,
3426,1.15E-13,
9068,1.15E-13,
140767,1.15E-13,
2978,1.15E-13,
399512,1.15E-13,
84570,1.15E-13,
197320,1.15E-13,
7468,1.14E-13,
158427,1.14E-13,
100130561,1.14E-13,
6524,1.14E-13,
91419,1.13E-13,
126917,1.13E-13,
284040,1.13E-13,
7769,1.13E-13,
161436,1.13E-13,
2169,1.12E-13,
6003,1.12E-13,
10335,1.12E-13,
51058,1.12E-13,
79730,1.12E-13,
65999,1.12E-13,
378807,1.12E-13,
57185,1.11E-13,
123887,1.11E-13,
79623,1.11E-13,
169436,1.11E-13,
80063,1.11E-13,
55017,1.11E-13,
116983,1.11E-13,
26071,1.10E-13,
168455,1.10E-13,
84190,1.10E-13,
340784,1.10E-13,
1381,1.10E-13,
91661,1.10E-13,
9720,1.10E-13,
84229,1.09E-13,
7214,1.09E-13,
55344,1.09E-13,
54816,1.09E-13,
126326,1.09E-13,
770,1.09E-13,
3960,1.09E-13,
23574,1.09E-13,
729238,1.08E-13,
441381,1.08E-13,
63973,1.07E-13,
203069,1.07E-13,
5949,1.07E-13,
23351,1.07E-13,
3806,1.07E-13,
83641,1.07E-13,
9890,1.07E-13,
2210,1.07E-13,
79684,1.06E-13,
91464,1.05E-13,
11259,1.05E-13,
25961,1.05E-13,
643641,1.04E-13,
79729,1.04E-13,
196294,1.04E-13,
143630,1.04E-13,
10881,1.04E-13,
23596,1.04E-13,
23620,1.04E-13,
375686,1.04E-13,
26248,1.03E-13,
128229,1.03E-13,
728568,1.03E-13,
79145,1.02E-13,
56311,1.02E-13,
9860,1.02E-13,
1179,1.02E-13,
415,1.01E-13,
201134,1.01E-13,
3820,1.01E-13,
729408,1.01E-13,
7576,1.01E-13,
6665,1.01E-13,
56143,1.00E-13,
153643,1.00E-13,
25832,1.00E-13,
143689,1.00E-13,
4108,1.00E-13,
100293516,1.00E-13,
63974,1.00E-13,
402117,9.99E-14,
84261,9.98E-14,
64097,9.98E-14,
64747,9.95E-14,
140832,9.93E-14,
54980,9.92E-14,
23315,9.90E-14,
6557,9.86E-14,
90316,9.85E-14,
256051,9.84E-14,
26998,9.81E-14,
84814,9.80E-14,
728242,9.80E-14,
23105,9.79E-14,
57369,9.78E-14,
57722,9.76E-14,
57491,9.71E-14,
449520,9.70E-14,
55520,9.70E-14,
339324,9.69E-14,
58538,9.69E-14,
132332,9.69E-14,
5535,9.68E-14,
125919,9.61E-14,
11077,9.61E-14,
1004,9.61E-14,
119358,9.60E-14,
116496,9.60E-14,
653440,9.60E-14,
9122,9.60E-14,
83699,9.59E-14,
6291,9.55E-14,
285555,9.54E-14,
23437,9.54E-14,
83758,9.54E-14,
123207,9.53E-14,
6543,9.53E-14,
152687,9.49E-14,
10867,9.48E-14,
132851,9.47E-14,
63926,9.47E-14,
9560,9.45E-14,
23109,9.44E-14,
100528064,9.43E-14,
55779,9.42E-14,
160065,9.41E-14,
162699,9.40E-14,
100144435,9.40E-14,
54149,9.39E-14,
134265,9.35E-14,
6764,9.35E-14,
728269,9.34E-14,
404663,9.33E-14,
30848,9.31E-14,
157310,9.27E-14,
64430,9.27E-14,
284207,9.26E-14,
84645,9.26E-14,
100507321,9.24E-14,
389136,9.22E-14,
83856,9.19E-14,
121274,9.19E-14,
26952,9.18E-14,
114132,9.17E-14,
7127,9.17E-14,
133558,9.16E-14,
653598,9.08E-14,
139886,9.08E-14,
122651,9.07E-14,
80117,9.04E-14,
143662,9.02E-14,
285513,9.02E-14,
140732,9.01E-14,
50853,9.01E-14,
6957,8.99E-14,
5545,8.99E-14,
23642,8.97E-14,
4990,8.96E-14,
85014,8.95E-14,
58486,8.94E-14,
89876,8.92E-14,
10559,8.91E-14,
6519,8.90E-14,
169200,8.89E-14,
57730,8.87E-14,
5197,8.86E-14,
80823,8.84E-14,
200030,8.84E-14,
91442,8.83E-14,
83896,8.81E-14,
337960,8.81E-14,
4037,8.80E-14,
6094,8.80E-14,
139741,8.76E-14,
26285,8.75E-14,
8170,8.74E-14,
727764,8.73E-14,
9760,8.67E-14,
26256,8.67E-14,
124751,8.65E-14,
83639,8.63E-14,
90317,8.62E-14,
374860,8.56E-14,
138311,8.55E-14,
84795,8.55E-14,
127255,8.54E-14,
152573,8.53E-14,
100287428,8.53E-14,
100287466,8.53E-14,
22997,8.52E-14,
10216,8.51E-14,
80298,8.51E-14,
84911,8.50E-14,
5967,8.50E-14,
51629,8.48E-14,
389337,8.47E-14,
90827,8.47E-14,
22838,8.45E-14,
1299,8.43E-14,
11309,8.42E-14,
222698,8.40E-14,
3700,8.39E-14,
55000,8.37E-14,
4828,8.36E-14,
339942,8.36E-14,
57018,8.35E-14,
25960,8.34E-14,
166647,8.34E-14,
91057,8.34E-14,
79850,8.33E-14,
28232,8.29E-14,
10223,8.29E-14,
119467,8.28E-14,
84223,8.28E-14,
338321,8.27E-14,
84650,8.27E-14,
8840,8.26E-14,
2121,8.25E-14,
64111,8.22E-14,
11055,8.22E-14,
1770,8.18E-14,
158345,8.14E-14,
119385,8.12E-14,
130271,8.12E-14,
6565,8.10E-14,
375033,8.09E-14,
1773,8.07E-14,
96626,8.06E-14,
6847,8.05E-14,
389058,8.04E-14,
64106,8.03E-14,
256227,8.03E-14,
390616,8.03E-14,
100131863,8.02E-14,
644019,8.02E-14,
55343,8.01E-14,
283556,8.00E-14,
150084,8.00E-14,
122416,7.98E-14,
90333,7.97E-14,
130576,7.95E-14,
56098,7.94E-14,
653226,7.92E-14,
57228,7.91E-14,
7584,7.89E-14,
79639,7.88E-14,
374928,7.88E-14,
81607,7.86E-14,
57863,7.86E-14,
5379,7.85E-14,
375337,7.83E-14,
79183,7.83E-14,
11068,7.83E-14,
11317,7.81E-14,
152015,7.81E-14,
723790,7.80E-14,
11262,7.77E-14,
387101,7.77E-14,
79363,7.76E-14,
388561,7.75E-14,
55345,7.72E-14,
80095,7.72E-14,
51276,7.71E-14,
25871,7.71E-14,
151568,7.68E-14,
4761,7.68E-14,
90843,7.67E-14,
10343,7.67E-14,
147040,7.66E-14,
9304,7.65E-14,
54868,7.65E-14,
57205,7.64E-14,
729708,7.64E-14,
140699,7.62E-14,
8688,7.61E-14,
55051,7.60E-14,
64844,7.58E-14,
134728,7.58E-14,
27006,7.57E-14,
728239,7.54E-14,
727866,7.52E-14,
414236,7.52E-14,
157574,7.46E-14,
143879,7.45E-14,
29944,7.44E-14,
340277,7.43E-14,
26253,7.36E-14,
126231,7.36E-14,
1208,7.34E-14,
55194,7.33E-14,
51000,7.32E-14,
2165,7.31E-14,
976,7.31E-14,
139804,7.31E-14,
79970,7.31E-14,
729830,7.29E-14,
145553,7.29E-14,
51761,7.27E-14,
84618,7.24E-14,
83900,7.23E-14,
126402,7.22E-14,
90204,7.22E-14,
728505,7.21E-14,
100037417,7.19E-14,
55530,7.18E-14,
27294,7.17E-14,
56978,7.16E-14,
3904,7.16E-14,
146754,7.16E-14,
25794,7.13E-14,
130827,7.12E-14,
26279,7.12E-14,
79676,7.12E-14,
440087,7.12E-14,
100291837,7.11E-14,
2221,7.10E-14,
254295,7.08E-14,
8341,7.08E-14,
254359,7.05E-14,
340146,7.02E-14,
10752,7.02E-14,
4674,7.02E-14,
55089,7.02E-14,
729359,7.02E-14,
219431,7.01E-14,
167681,7.01E-14,
79175,7.00E-14,
10777,6.99E-14,
2847,6.97E-14,
5554,6.94E-14,
728841,6.93E-14,
6666,6.90E-14,
7115,6.90E-14,
152189,6.90E-14,
642475,6.89E-14,
9880,6.89E-14,
4061,6.87E-14,
7562,6.82E-14,
152098,6.82E-14,
23506,6.82E-14,
8537,6.82E-14,
221078,6.81E-14,
57585,6.80E-14,
647024,6.80E-14,
10878,6.79E-14,
151313,6.77E-14,
2689,6.75E-14,
170062,6.74E-14,
23666,6.74E-14,
441549,6.74E-14,
51315,6.71E-14,
342931,6.69E-14,
4496,6.68E-14,
254528,6.68E-14,
51059,6.68E-14,
8645,6.68E-14,
283870,6.67E-14,
64184,6.67E-14,
9605,6.64E-14,
353142,6.62E-14,
653268,6.62E-14,
414059,6.62E-14,
122258,6.62E-14,
84070,6.60E-14,
55567,6.60E-14,
11138,6.58E-14,
2907,6.56E-14,
145873,6.56E-14,
120224,6.52E-14,
284257,6.51E-14,
84331,6.50E-14,
56101,6.49E-14,
401145,6.49E-14,
401190,6.49E-14,
100271715,6.48E-14,
54436,6.48E-14,
10663,6.46E-14,
203562,6.46E-14,
574040,6.46E-14,
378465,6.45E-14,
339976,6.45E-14,
4826,6.43E-14,
100293737,6.41E-14,
221357,6.40E-14,
653214,6.40E-14,
161003,6.38E-14,
1142,6.38E-14,
202151,6.36E-14,
51286,6.35E-14,
154790,6.35E-14,
5024,6.34E-14,
258,6.33E-14,
9436,6.32E-14,
130951,6.31E-14,
56108,6.27E-14,
56107,6.27E-14,
83787,6.25E-14,
100130086,6.25E-14,
23220,6.25E-14,
9663,6.24E-14,
375775,6.17E-14,
165679,6.17E-14,
255798,6.16E-14,
390980,6.16E-14,
121549,6.14E-14,
4821,6.13E-14,
574537,6.11E-14,
10637,6.10E-14,
55106,6.09E-14,
171389,6.06E-14,
26834,6.06E-14,
80031,6.04E-14,
284390,6.04E-14,
280664,6.04E-14,
280658,6.03E-14,
64925,6.00E-14,
64073,6.00E-14,
64115,5.99E-14,
65251,5.97E-14,
57828,5.97E-14,
149465,5.97E-14,
150421,5.96E-14,
284076,5.94E-14,
389898,5.92E-14,
11237,5.91E-14,
5453,5.91E-14,
51281,5.91E-14,
51326,5.90E-14,
51310,5.90E-14,
3859,5.90E-14,
9376,5.89E-14,
80758,5.88E-14,
6580,5.88E-14,
1005,5.88E-14,
9381,5.87E-14,
167410,5.87E-14,
151507,5.86E-14,
7503,5.86E-14,
221016,5.85E-14,
124599,5.85E-14,
80194,5.84E-14,
554203,5.82E-14,
401288,5.78E-14,
8712,5.78E-14,
55222,5.78E-14,
6913,5.78E-14,
390664,5.77E-14,
6013,5.77E-14,
646875,5.77E-14,
56140,5.73E-14,
23217,5.72E-14,
643911,5.72E-14,
3807,5.70E-14,
11163,5.70E-14,
172,5.69E-14,
353355,5.68E-14,
163087,5.68E-14,
130074,5.67E-14,
284440,5.67E-14,
285195,5.67E-14,
10780,5.65E-14,
170958,5.64E-14,
115024,5.63E-14,
350383,5.61E-14,
246176,5.61E-14,
80832,5.61E-14,
219770,5.61E-14,
116135,5.61E-14,
389125,5.61E-14,
138429,5.61E-14,
133383,5.60E-14,
56605,5.60E-14,
283254,5.58E-14,
128611,5.56E-14,
374900,5.56E-14,
3492,5.56E-14,
64102,5.53E-14,
23266,5.53E-14,
649330,5.51E-14,
414060,5.49E-14,
284406,5.48E-14,
2979,5.45E-14,
6276,5.45E-14,
100885848,5.45E-14,
389903,5.44E-14,
84680,5.40E-14,
152877,5.39E-14,
55784,5.39E-14,
22142,5.38E-14,
162979,5.38E-14,
10151,5.37E-14,
254268,5.37E-14,
9909,5.36E-14,
128387,5.35E-14,
22986,5.33E-14,
63951,5.31E-14,
89846,5.30E-14,
84953,5.30E-14,
92703,5.29E-14,
150468,5.29E-14,
388701,5.28E-14,
2086,5.28E-14,
57209,5.27E-14,
724102,5.27E-14,
10863,5.23E-14,
100131713,5.21E-14,
51507,5.21E-14,
5968,5.21E-14,
54674,5.20E-14,
4975,5.20E-14,
79841,5.19E-14,
653188,5.18E-14,
150353,5.18E-14,
54933,5.16E-14,
57526,5.15E-14,
90321,5.15E-14,
23541,5.15E-14,
84878,5.14E-14,
414153,5.14E-14,
55640,5.13E-14,
79818,5.13E-14,
7262,5.12E-14,
57497,5.10E-14,
149013,5.09E-14,
91300,5.09E-14,
400818,5.09E-14,
84253,5.09E-14,
390883,5.09E-14,
441234,5.09E-14,
127343,5.09E-14,
53844,5.09E-14,
353013,5.09E-14,
100131980,5.09E-14,
285296,5.09E-14,
64405,5.09E-14,
389151,5.09E-14,
390816,5.09E-14,
340990,5.09E-14,
143941,5.09E-14,
90199,5.09E-14,
253175,5.09E-14,
100288805,5.09E-14,
80157,5.09E-14,
91074,5.09E-14,
1016,5.08E-14,
168433,5.08E-14,
90113,5.08E-14,
11341,5.07E-14,
57292,5.07E-14,
340205,5.07E-14,
343071,5.04E-14,
57549,5.02E-14,
25984,5.02E-14,
55776,5.02E-14,
56136,5.01E-14,
9420,5.01E-14,
147011,5.00E-14,
3769,5.00E-14,
166968,4.99E-14,
339047,4.99E-14,
339044,4.99E-14,
9808,4.97E-14,
641372,4.97E-14,
147808,4.96E-14,
90523,4.94E-14,
221718,4.92E-14,
80350,4.92E-14,
100137047,4.92E-14,
8190,4.92E-14,
2940,4.92E-14,
56147,4.91E-14,
284323,4.90E-14,
5652,4.90E-14,
81553,4.89E-14,
221981,4.88E-14,
29081,4.88E-14,
83943,4.87E-14,
65977,4.86E-14,
255180,4.86E-14,
64090,4.86E-14,
146325,4.84E-14,
317754,4.84E-14,
90288,4.83E-14,
7495,4.81E-14,
144423,4.81E-14,
441191,4.81E-14,
201516,4.79E-14,
84436,4.79E-14,
51312,4.79E-14,
219654,4.77E-14,
58158,4.77E-14,
57194,4.76E-14,
200844,4.76E-14,
84631,4.76E-14,
619563,4.76E-14,
148418,4.75E-14,
84700,4.75E-14,
151295,4.75E-14,
145447,4.74E-14,
200539,4.71E-14,
84247,4.70E-14,
283643,4.70E-14,
387990,4.70E-14,
8532,4.69E-14,
26025,4.68E-14,
